통계표,계정코드,통화계약구분코드,단위,가중치,변환,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12
"4.3.2.1. 수입물가지수(기본분류)","        신선수산물","달러기준","2015=100","1.7","원자료","90.20","88.44","85.67","86.48","89.37","86.34","88.46","87.58","95.44","84.60","86.32","88.91","89.75","85.08","87.75","85.78","84.97","81.28","82.72","82.95","91.41","83.07","87.82","93.33","89.89","88.48","88.43","86.83","85.12","82.03","83.20","88.53","86.19","79.35","81.42","83.20"
"4.3.2.1. 수입물가지수(기본분류)","          신선어류","원화기준","2015=100","1.7","원자료","87.36","86.75","85.50","85.42","88.58","85.42","89.30","89.66","98.49","88.30","90.09","92.87","94.56","89.97","94.57","93.29","95.23","91.62","95.44","96.51","112.24","104.58","105.70","106.75","98.93","99.20","101.90","101.15","99.77","93.87","94.44","102.99","101.10","94.56","94.13","95.73"
"4.3.2.1. 수입물가지수(기본분류)","          신선어류","계약통화기준","2015=100","1.7","원자료","84.47","83.48","82.12","83.07","85.86","83.31","85.44","84.41","92.14","82.78","84.80","87.25","88.45","84.00","87.94","88.58","88.71","86.61","88.97","88.70","100.51","92.68","96.44","99.78","94.38","93.76","94.01","92.19","91.64","89.65","90.89","97.92","96.25","89.20","91.67","91.87"
"4.3.2.1. 수입물가지수(기본분류)","          신선어류","달러기준","2015=100","1.7","원자료","90.20","88.44","85.67","86.48","89.37","86.34","88.46","87.58","95.44","84.60","86.32","88.91","89.75","85.08","87.75","85.78","84.97","81.28","82.72","82.95","91.41","83.07","87.82","93.33","89.89","88.48","88.43","86.83","85.12","82.03","83.20","88.53","86.19","79.35","81.42","83.20"
"4.3.2.1. 수입물가지수(기본분류)","        냉동건조수산물","원화기준","2015=100","6.9","원자료","95.55","96.78","98.46","97.46","99.17","99.00","98.40","99.81","100.55","99.40","101.53","100.66","101.54","102.90","107.83","117.74","121.92","122.64","119.58","119.18","126.55","122.33","115.34","109.60","103.27","105.21","107.44","109.05","109.72","109.40","108.53","111.51","112.44","116.46","115.16","114.60"
"4.3.2.1. 수입물가지수(기본분류)","        냉동건조수산물","계약통화기준","2015=100","6.9","원자료","98.32","98.32","98.32","98.32","99.71","99.71","97.14","97.14","97.09","94.91","96.93","96.04","96.04","96.98","99.73","107.90","108.43","108.43","103.30","102.09","102.71","96.84","95.49","95.49","93.49","93.49","92.93","93.29","93.29","95.28","95.28","95.51","95.51","97.37","99.25","99.25"
"4.3.2.1. 수입물가지수(기본분류)","        냉동건조수산물","달러기준","2015=100","6.9","원자료","98.32","98.32","98.32","98.32","99.71","99.71","97.14","97.14","97.09","94.91","96.93","96.04","96.04","96.98","99.73","107.90","108.43","108.43","103.30","102.09","102.71","96.84","95.49","95.49","93.49","93.49","92.93","93.29","93.29","95.28","95.28","95.51","95.51","97.37","99.25","99.25"
"4.3.2.1. 수입물가지수(기본분류)","          냉동수산물","원화기준","2015=100","6.9","원자료","95.55","96.78","98.46","97.46","99.17","99.00","98.40","99.81","100.55","99.40","101.53","100.66","101.54","102.90","107.83","117.74","121.92","122.64","119.58","119.18","126.55","122.33","115.34","109.60","103.27","105.21","107.44","109.05","109.72","109.40","108.53","111.51","112.44","116.46","115.16","114.60"
"4.3.2.1. 수입물가지수(기본분류)","          냉동수산물","계약통화기준","2015=100","6.9","원자료","98.32","98.32","98.32","98.32","99.71","99.71","97.14","97.14","97.09","94.91","96.93","96.04","96.04","96.98","99.73","107.90","108.43","108.43","103.30","102.09","102.71","96.84","95.49","95.49","93.49","93.49","92.93","93.29","93.29","95.28","95.28","95.51","95.51","97.37","99.25","99.25"
"4.3.2.1. 수입물가지수(기본분류)","          냉동수산물","달러기준","2015=100","6.9","원자료","98.32","98.32","98.32","98.32","99.71","99.71","97.14","97.14","97.09","94.91","96.93","96.04","96.04","96.98","99.73","107.90","108.43","108.43","103.30","102.09","102.71","96.84","95.49","95.49","93.49","93.49","92.93","93.29","93.29","95.28","95.28","95.51","95.51","97.37","99.25","99.25"
"4.3.2.1. 수입물가지수(기본분류)","  광산품","원화기준","2015=100","291.3","원자료","102.56","111.81","117.93","116.59","124.58","134.71","141.64","142.63","149.75","166.41","161.83","154.53","168.78","185.45","213.17","207.60","224.19","233.57","217.98","213.48","221.44","225.86","205.93","182.45","180.08","183.27","181.34","184.00","170.23","163.46","168.35","180.32","191.92","192.10","176.89","168.02"
"4.3.2.1. 수입물가지수(기본분류)","  광산품","계약통화기준","2015=100","291.3","원자료","105.32","113.35","117.51","117.38","125.00","135.39","139.54","138.55","144.31","158.56","154.19","147.14","159.32","174.43","196.79","189.87","198.98","206.10","187.93","182.50","179.35","178.44","170.15","158.66","162.75","162.56","156.53","157.12","144.46","142.08","147.52","154.15","162.72","160.31","152.15","145.24"
"4.3.2.1. 수입물가지수(기본분류)","  광산품","달러기준","2015=100","291.3","원자료","105.32","113.35","117.51","117.38","125.00","135.39","139.54","138.55","144.31","158.56","154.19","147.14","159.32","174.43","196.79","189.87","198.98","206.10","187.93","182.50","179.35","178.44","170.15","158.66","162.75","162.56","156.53","157.12","144.46","142.08","147.52","154.15","162.72","160.31","152.15","145.24"
"4.3.2.1. 수입물가지수(기본분류)","    광산품","원화기준","2015=100","291.3","원자료","102.56","111.81","117.93","116.59","124.58","134.71","141.64","142.63","149.75","166.41","161.83","154.53","168.78","185.45","213.17","207.60","224.19","233.57","217.98","213.48","221.44","225.86","205.93","182.45","180.08","183.27","181.34","184.00","170.23","163.46","168.35","180.32","191.92","192.10","176.89","168.02"
"4.3.2.1. 수입물가지수(기본분류)","    광산품","계약통화기준","2015=100","291.3","원자료","105.32","113.35","117.51","117.38","125.00","135.39","139.54","138.55","144.31","158.56","154.19","147.14","159.32","174.43","196.79","189.87","198.98","206.10","187.93","182.50","179.35","178.44","170.15","158.66","162.75","162.56","156.53","157.12","144.46","142.08","147.52","154.15","162.72","160.31","152.15","145.24"
"4.3.2.1. 수입물가지수(기본분류)","    광산품","달러기준","2015=100","291.3","원자료","105.32","113.35","117.51","117.38","125.00","135.39","139.54","138.55","144.31","158.56","154.19","147.14","159.32","174.43","196.79","189.87","198.98","206.10","187.93","182.50","179.35","178.44","170.15","158.66","162.75","162.56","156.53","157.12","144.46","142.08","147.52","154.15","162.72","160.31","152.15","145.24"
"4.3.2.1. 수입물가지수(기본분류)","      석탄,원유및천연가스","원화기준","2015=100","256.6","원자료","94.83","104.37","110.54","108.68","116.12","126.47","133.75","134.22","143.38","160.15","159.04","149.83","165.17","184.56","214.05","207.38","227.19","237.44","222.53","216.91","225.43","230.78","209.43","183.90","180.15","182.94","180.64","184.47","170.18","163.58","169.04","181.62","193.32","193.15","176.54","167.04"
"4.3.2.1. 수입물가지수(기본분류)","      석탄,원유및천연가스","계약통화기준","2015=100","256.6","원자료","97.42","105.86","110.20","109.47","116.56","127.18","131.82","130.43","138.23","152.65","151.59","142.71","155.97","173.64","197.64","189.73","201.71","209.57","191.90","185.49","182.64","182.38","173.11","159.96","162.84","162.31","155.98","157.56","144.44","142.24","148.15","155.32","163.94","161.24","151.91","144.43"
"4.3.2.1. 수입물가지수(기본분류)","      석탄,원유및천연가스","달러기준","2015=100","256.6","원자료","97.42","105.86","110.20","109.47","116.56","127.18","131.82","130.43","138.23","152.65","151.59","142.71","155.97","173.64","197.64","189.73","201.71","209.57","191.90","185.49","182.64","182.38","173.11","159.96","162.84","162.31","155.98","157.56","144.44","142.24","148.15","155.32","163.94","161.24","151.91","144.43"
"4.3.2.1. 수입물가지수(기본분류)","        석탄","원화기준","2015=100","34.1","원자료","99.19","111.10","108.72","108.40","117.70","136.44","148.91","171.96","198.64","219.17","215.92","215.52","218.54","258.69","273.02","293.50","326.97","322.81","252.87","259.64","289.62","304.44","277.81","243.04","245.52","248.87","254.95","234.73","214.80","194.19","184.86","180.17","191.35","215.16","189.09","185.17"
"4.3.2.1. 수입물가지수(기본분류)","        석탄","계약통화기준","2015=100","34.1","원자료","101.94","112.72","108.42","109.23","118.18","137.25","146.83","167.15","191.57","208.99","205.88","205.36","206.45","243.50","252.18","268.61","290.42","285.02","218.15","222.12","234.75","240.68","229.72","211.48","222.03","220.89","220.24","200.57","182.40","168.91","162.10","154.15","162.33","179.67","162.76","160.17"
"4.3.2.1. 수입물가지수(기본분류)","        석탄","달러기준","2015=100","34.1","원자료","101.94","112.72","108.42","109.23","118.18","137.25","146.83","167.15","191.57","208.99","205.88","205.36","206.45","243.50","252.18","268.61","290.42","285.02","218.15","222.12","234.75","240.68","229.72","211.48","222.03","220.89","220.24","200.57","182.40","168.91","162.10","154.15","162.33","179.67","162.76","160.17"
"4.3.2.1. 수입물가지수(기본분류)","          무연탄","원화기준","2015=100","3.0","원자료","135.91","152.92","160.14","158.09","165.91","168.12","185.89","198.67","232.47","275.21","275.25","275.06","278.72","298.52","315.33","412.48","398.86","416.19","392.21","351.11","377.02","396.83","388.49","365.39","344.09","386.58","412.27","398.90","354.10","320.59","309.30","305.17","300.06","323.11","326.66","301.01"
"4.3.2.1. 수입물가지수(기본분류)","          무연탄","계약통화기준","2015=100","3.0","원자료","139.97","155.48","160.03","159.62","166.94","169.46","183.65","193.52","224.67","262.98","262.99","262.66","263.87","281.60","291.92","378.34","355.04","368.30","339.09","301.03","306.24","314.40","321.92","318.61","311.79","343.78","356.84","341.52","301.28","279.39","271.74","261.58","255.08","270.34","281.71","260.88"
"4.3.2.1. 수입물가지수(기본분류)","          무연탄","달러기준","2015=100","3.0","원자료","139.97","155.48","160.03","159.62","166.94","169.46","183.65","193.52","224.67","262.98","262.99","262.66","263.87","281.60","291.92","378.34","355.04","368.30","339.09","301.03","306.24","314.40","321.92","318.61","311.79","343.78","356.84","341.52","301.28","279.39","271.74","261.58","255.08","270.34","281.71","260.88"
"4.3.2.1. 수입물가지수(기본분류)","          유연탄","원화기준","2015=100","31.1","원자료","95.82","107.27","104.24","104.06","113.37","133.13","145.13","168.72","194.68","213.49","210.04","209.63","212.59","253.36","267.38","283.38","319.06","313.75","242.12","251.45","281.28","295.66","268.35","233.34","237.14","238.24","243.14","222.75","204.45","184.81","175.71","171.04","183.01","206.60","179.14","176.50"
"4.3.2.1. 수입물가지수(기본분류)","          유연탄","계약통화기준","2015=100","31.1","원자료","98.45","108.81","103.93","104.82","113.81","133.88","143.07","163.96","187.70","203.52","200.22","199.69","200.77","238.41","246.92","259.28","283.30","276.95","208.82","215.05","227.93","233.68","221.82","202.98","214.39","211.38","209.96","190.27","173.57","160.70","154.02","146.29","155.22","172.47","154.14","152.62"
"4.3.2.1. 수입물가지수(기본분류)","          유연탄","달러기준","2015=100","31.1","원자료","98.45","108.81","103.93","104.82","113.81","133.88","143.07","163.96","187.70","203.52","200.22","199.69","200.77","238.41","246.92","259.28","283.30","276.95","208.82","215.05","227.93","233.68","221.82","202.98","214.39","211.38","209.96","190.27","173.57","160.70","154.02","146.29","155.22","172.47","154.14","152.62"
"4.3.2.1. 수입물가지수(기본분류)","        원유및천연가스","원화기준","2015=100","222.5","원자료","94.23","103.46","110.73","108.68","115.87","125.15","131.75","129.33","136.24","152.52","151.68","141.35","158.43","175.03","206.68","196.31","214.30","226.56","219.11","211.77","217.40","221.48","200.79","176.43","171.81","174.54","171.08","178.21","164.64","159.95","167.43","182.43","194.23","190.79","175.42","165.12"
"4.3.2.1. 수입물가지수(기본분류)","        원유및천연가스","계약통화기준","2015=100","222.5","원자료","96.77","104.90","110.34","109.42","116.26","125.79","129.80","125.62","131.30","145.32","144.53","134.59","149.54","164.63","190.78","179.54","190.20","199.91","188.90","181.05","176.07","174.97","165.91","153.42","155.26","154.82","147.68","152.18","139.72","139.03","146.70","155.95","164.68","159.22","150.90","142.73"
"4.3.2.1. 수입물가지수(기본분류)","        원유및천연가스","달러기준","2015=100","222.5","원자료","96.77","104.90","110.34","109.42","116.26","125.79","129.80","125.62","131.30","145.32","144.53","134.59","149.54","164.63","190.78","179.54","190.20","199.91","188.90","181.05","176.07","174.97","165.91","153.42","155.26","154.82","147.68","152.18","139.72","139.03","146.70","155.95","164.68","159.22","150.90","142.73"
"4.3.2.1. 수입물가지수(기본분류)","          원유","원화기준","2015=100","173.7","원자료","105.13","118.28","127.35","123.07","130.21","140.28","145.78","140.91","148.42","168.67","165.97","151.42","174.15","193.39","236.67","221.41","240.00","252.81","235.61","222.60","221.15","227.25","205.60","174.89","175.26","182.31","179.12","192.45","173.96","169.91","180.82","199.18","216.62","211.81","191.29","176.18"
"4.3.2.1. 수입물가지수(기본분류)","          원유","계약통화기준","2015=100","173.7","원자료","107.98","119.93","126.92","123.93","130.67","141.03","143.65","136.90","143.06","160.74","158.17","144.20","164.40","181.92","218.49","202.53","213.04","223.11","203.15","190.33","179.14","179.56","169.91","152.10","158.40","161.73","154.64","164.34","147.64","147.70","158.46","170.31","183.68","176.79","164.57","152.31"
